        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
23-02-18 10:09:57 PM,1341.5,2003.4,84,40,18,0,2,3592,67,16,0.712,
23-02-18 10:09:58 PM,1582,2003.4,84,42,22,0,2,3592,67,16,0.831,
23-02-18 10:09:59 PM,1278,2003.4,83,54,24,0,2,3592,67,16,0.693,
23-02-18 10:10:00 PM,1468,2003.4,84,39,20,0,2,3592,67,16,0.775,
23-02-18 10:10:01 PM,1202,2003.4,84,43,18,0,2,3592,67,16,0.662,
23-02-18 10:10:02 PM,1493,2003.4,84,44,23,0,2,3592,67,16,0.781,
23-02-18 10:10:03 PM,1455,2003.4,84,40,20,0,2,3592,67,16,0.775,
23-02-18 10:10:04 PM,860.5,1901.2,82,77,23,0,2,3592,67,16,0.625,
23-02-18 10:10:05 PM,1582,2003.4,83,44,24,0,2,3592,67,16,0.831,
23-02-18 10:10:06 PM,1468,2003.4,85,42,21,0,2,3592,67,16,0.775,
23-02-18 10:10:07 PM,1493,2003.4,84,40,20,0,2,3592,67,16,0.781,
23-02-18 10:10:08 PM,1442.5,2003.4,84,43,21,0,2,3592,67,16,0.762,
23-02-18 10:10:09 PM,1531,2003.4,84,44,22,0,2,3592,68,16,0.781,
23-02-18 10:10:10 PM,455.5,1901.2,81,98,11,0,1,3592,68,2,0.625,
23-02-18 10:10:11 PM,1506,2003.4,83,41,20,0,2,3592,68,16,0.793,
23-02-18 10:10:12 PM,1544,2003.4,84,42,22,0,2,3592,68,16,0.812,
23-02-18 10:10:13 PM,721,1901.2,81,99,17,0,1,3592,68,16,0.625,
23-02-18 10:10:14 PM,1506,2003.4,82,43,21,0,2,3592,68,16,0.793,
23-02-18 10:10:15 PM,1468,2003.4,84,39,19,0,2,3592,68,16,0.775,
23-02-18 10:10:16 PM,1063,2003.4,84,48,19,0,2,3592,68,16,0.643,
23-02-18 10:10:17 PM,1468,2003.4,83,38,18,0,2,3592,68,16,0.775,
23-02-18 10:10:18 PM,1556.5,2003.4,84,37,19,0,2,3592,68,16,0.825,
23-02-18 10:10:19 PM,1430,2003.4,84,44,23,0,2,3592,68,16,0.812,
23-02-18 10:10:20 PM,1442.5,2003.4,84,45,24,0,2,3592,68,16,0.825,
23-02-18 10:10:21 PM,1442.5,2003.4,84,45,22,0,2,3592,68,16,0.762,
23-02-18 10:10:22 PM,1392,2003.4,84,43,21,0,2,3592,68,16,0.743,
23-02-18 10:10:23 PM,1468,2003.4,84,41,21,0,2,3592,68,16,0.775,
23-02-18 10:10:24 PM,1531,2003.4,85,44,19,0,2,3592,68,16,0.7,
23-02-18 10:10:25 PM,1303.5,2003.4,82,55,25,0,2,3592,68,16,0.7,
23-02-18 10:10:26 PM,1442.5,2003.4,84,47,22,0,2,3592,68,16,0.762,
23-02-18 10:10:27 PM,1202,2003.4,84,46,18,0,2,3592,68,16,0.662,
23-02-18 10:10:28 PM,1404.5,2003.4,84,58,27,0,3,3592,68,16,0.743,
23-02-18 10:10:29 PM,1177,2003.4,83,69,26,0,2,3592,68,16,0.65,
23-02-18 10:10:30 PM,1468,2003.4,85,59,24,0,3,3592,68,2,0.712,
23-02-18 10:10:31 PM,1252.5,2003.4,83,61,24,0,3,3592,68,16,0.681,
23-02-18 10:10:32 PM,1417.5,2003.4,85,55,26,0,2,3592,68,16,0.712,
23-02-18 10:10:33 PM,1177,2003.4,82,74,32,0,2,3592,68,16,0.65,
23-02-18 10:10:34 PM,1392,2003.4,84,58,29,0,2,3592,68,16,0.743,
23-02-18 10:10:35 PM,1417.5,2003.4,85,66,31,0,3,3592,68,16,0.725,
23-02-18 10:10:36 PM,1303.5,2003.4,83,70,34,0,2,3592,68,16,0.7,
23-02-18 10:10:37 PM,1290.5,2003.4,84,57,26,0,2,3592,68,16,0.7,
23-02-18 10:10:38 PM,189.5,1901.2,82,98,7,0,0,3592,68,2,0.625,
23-02-18 10:10:39 PM,1404.5,2003.4,82,56,30,0,2,3595,68,16,0.743,
23-02-18 10:10:40 PM,1303.5,2003.4,84,62,30,0,3,3593,68,16,0.7,
23-02-18 10:10:41 PM,1354,2003.4,84,53,24,0,3,3593,68,16,0.725,
23-02-18 10:10:42 PM,1379.5,2003.4,84,59,29,0,3,3593,68,16,0.731,
23-02-18 10:10:43 PM,1366.5,2003.4,85,52,24,0,4,3593,68,16,0.712,
23-02-18 10:10:44 PM,1379.5,2003.4,84,48,21,0,3,3593,68,16,0.731,
23-02-18 10:10:45 PM,1240,2003.4,84,55,21,0,3,3593,68,16,0.731,
23-02-18 10:10:46 PM,1379.5,2003.4,84,60,27,0,3,3593,68,16,0.762,
23-02-18 10:10:47 PM,1392,2003.4,85,65,24,0,3,3593,68,16,0.712,
23-02-18 10:10:48 PM,1202,2003.4,84,71,24,0,3,3593,68,16,0.7,
23-02-18 10:10:49 PM,1430,2003.4,84,49,20,0,3,3593,68,16,0.75,
23-02-18 10:10:50 PM,1328.5,2003.4,84,55,25,0,3,3593,68,16,0.75,
23-02-18 10:10:51 PM,1278,2003.4,84,56,24,0,3,3593,68,2,0.7,
23-02-18 10:10:52 PM,1354,2003.4,84,57,23,0,3,3593,68,16,0.725,
23-02-18 10:10:53 PM,1328.5,2003.4,84,67,25,0,4,3593,68,16,0.712,
23-02-18 10:10:54 PM,1063,2003.4,82,85,19,0,2,3593,68,16,0.625,
23-02-18 10:10:55 PM,1392,2003.4,85,54,14,0,3,3593,68,16,0.7,
23-02-18 10:10:56 PM,1417.5,2003.4,84,59,14,0,3,3593,68,16,0.75,
23-02-18 10:10:57 PM,1379.5,2003.4,84,52,12,0,3,3593,68,16,0.731,
23-02-18 10:10:58 PM,1354,2003.4,84,56,12,0,3,3593,68,16,0.725,
23-02-18 10:10:59 PM,1354,2003.4,84,56,12,0,3,3593,68,16,0.725,
23-02-18 10:11:00 PM,1442.5,2003.4,84,50,11,0,4,3593,68,16,0.762,
23-02-18 10:11:01 PM,1442.5,2003.4,84,48,9,0,3,3593,68,16,0.762,
23-02-18 10:11:02 PM,1430,2003.4,84,55,8,0,3,3593,68,16,0.75,
23-02-18 10:11:03 PM,1417.5,2003.4,84,64,9,0,4,3593,68,16,0.75,
23-02-18 10:11:04 PM,1392,2003.4,82,10,4,0,0,3593,69,16,0.743,
23-02-18 10:11:05 PM,1392,2003.4,81,18,6,0,0,2491,55,16,0.743,
23-02-18 10:11:06 PM,1392,2003.4,81,17,5,0,0,2491,55,16,0.743,
23-02-18 10:11:07 PM,923.5,1901.2,79,25,6,0,0,2491,55,16,0.625,
23-02-18 10:11:08 PM,923.5,1901.2,78,25,6,0,0,2491,55,16,0.625,
23-02-18 10:11:09 PM,835,1499.8,78,25,7,0,0,2491,55,16,0.625,
23-02-18 10:11:10 PM,835,1499.8,77,28,7,0,0,2491,55,16,0.625,
23-02-18 10:11:11 PM,835,1499.8,77,28,7,0,0,2491,55,16,0.625,
23-02-18 10:11:12 PM,873,1901.2,76,28,6,0,0,2491,55,16,0.625,
23-02-18 10:11:13 PM,873,1901.2,77,27,6,0,0,2491,55,16,0.625,
23-02-18 10:11:14 PM,873,1901.2,77,27,6,0,0,2491,55,16,0.625,
23-02-18 10:11:15 PM,873,1901.2,76,26,6,0,0,2491,55,16,0.625,
23-02-18 10:11:16 PM,873,1901.2,76,26,6,0,0,2491,55,16,0.625,
23-02-18 10:11:17 PM,873,1901.2,76,27,6,0,0,2491,55,16,0.625,
23-02-18 10:11:18 PM,873,1901.2,76,27,6,0,0,2491,55,16,0.625,
23-02-18 10:11:19 PM,873,1901.2,76,26,6,0,0,2491,55,16,0.625,
23-02-18 10:11:20 PM,873,1901.2,76,26,6,0,0,2491,55,16,0.625,
23-02-18 10:11:21 PM,873,1901.2,76,41,7,0,0,2492,60,16,0.625,
23-02-18 10:11:22 PM,873,1901.2,76,40,7,0,0,2492,60,16,0.625,
23-02-18 10:11:23 PM,898.5,1901.2,76,40,7,0,0,2492,60,16,0.625,
23-02-18 10:11:24 PM,898.5,1901.2,76,34,6,0,0,2492,60,16,0.625,
23-02-18 10:11:25 PM,898.5,1901.2,76,38,7,0,0,2492,60,16,0.625,
23-02-18 10:11:26 PM,949,1901.2,76,41,7,0,0,2492,60,16,0.625,
23-02-18 10:11:27 PM,1063,2003.4,76,41,7,0,0,2492,60,16,0.625,
23-02-18 10:11:28 PM,1063,2003.4,76,40,7,0,0,2492,60,16,0.625,
23-02-18 10:11:29 PM,1063,2003.4,76,37,7,0,0,2492,60,16,0.625,
23-02-18 10:11:30 PM,1063,2003.4,76,36,7,0,0,2492,60,16,0.625,
23-02-18 10:11:31 PM,1063,2003.4,76,37,7,0,0,2492,60,16,0.625,
23-02-18 10:11:32 PM,1063,2003.4,76,34,7,0,0,2492,60,16,0.625,
23-02-18 10:11:33 PM,1063,2003.4,76,27,6,0,0,2492,60,16,0.625,
23-02-18 10:11:34 PM,1063,2003.4,76,27,6,0,0,2492,60,16,0.625,
23-02-18 10:11:35 PM,1063,2003.4,75,28,6,0,0,2492,60,16,0.625,
23-02-18 10:11:36 PM,1063,2003.4,75,31,6,0,0,2492,60,16,0.625,
23-02-18 10:11:37 PM,1063,2003.4,76,39,7,0,0,2492,60,16,0.625,
23-02-18 10:11:38 PM,1063,2003.4,76,40,7,0,0,2492,60,16,0.625,
23-02-18 10:11:39 PM,1341.5,2003.4,78,39,7,0,0,2492,60,16,0.725,
23-02-18 10:11:40 PM,1417.5,2003.4,79,38,8,0,0,2490,60,16,0.75,
23-02-18 10:11:41 PM,1417.5,2003.4,79,34,7,0,0,2494,61,16,0.75,
23-02-18 10:11:42 PM,1417.5,2003.4,79,38,8,0,0,2496,61,16,0.75,
23-02-18 10:11:43 PM,1417.5,2003.4,79,38,8,0,0,2496,61,16,0.75,
23-02-18 10:11:44 PM,1417.5,2003.4,80,35,8,0,0,2496,61,16,0.75,
23-02-18 10:11:45 PM,1417.5,2003.4,79,32,7,0,0,2496,61,16,0.75,
23-02-18 10:11:46 PM,1417.5,2003.4,79,32,7,0,0,2497,61,16,0.75,
23-02-18 10:11:47 PM,1417.5,2003.4,79,34,7,0,0,2497,61,16,0.75,
23-02-18 10:11:48 PM,1417.5,2003.4,79,34,7,0,0,2500,61,16,0.75,
23-02-18 10:11:49 PM,1417.5,2003.4,80,37,8,0,0,2500,61,16,0.75,
23-02-18 10:11:50 PM,1417.5,2003.4,80,34,8,0,0,2500,61,16,0.75,
23-02-18 10:11:51 PM,1417.5,2003.4,79,25,7,0,0,2500,61,16,0.75,
23-02-18 10:11:52 PM,1417.5,2003.4,79,27,7,0,0,2508,64,16,0.75,
23-02-18 10:11:53 PM,1417.5,2003.4,79,29,7,0,0,2508,64,16,0.75,
23-02-18 10:11:54 PM,1417.5,2003.4,79,29,7,0,0,2508,64,16,0.75,
23-02-18 10:11:55 PM,1417.5,2003.4,79,27,7,0,0,2508,64,16,0.75,
23-02-18 10:11:56 PM,1139,2003.4,77,32,7,0,0,2508,64,16,0.643,
23-02-18 10:11:57 PM,1139,2003.4,77,31,7,0,0,2508,64,16,0.643,
23-02-18 10:11:58 PM,1012.5,2003.4,76,30,7,0,0,2508,64,16,0.625,
23-02-18 10:11:59 PM,1012.5,2003.4,76,36,7,0,0,2528,67,16,0.65,
23-02-18 10:12:00 PM,1290.5,2003.4,77,37,8,0,0,2529,67,16,0.7,
23-02-18 10:12:01 PM,1290.5,2003.4,78,38,8,0,0,2529,67,16,0.7,
23-02-18 10:12:02 PM,1290.5,2003.4,78,26,6,0,0,2529,67,16,0.7,
23-02-18 10:12:03 PM,1290.5,2003.4,77,24,6,0,0,2529,67,16,0.7,
23-02-18 10:12:04 PM,1290.5,2003.4,77,21,6,0,0,2529,67,16,0.7,
23-02-18 10:12:05 PM,1290.5,2003.4,77,24,6,0,0,2529,67,16,0.7,
23-02-18 10:12:06 PM,1290.5,2003.4,76,24,6,0,0,2480,55,16,0.7,
23-02-18 10:12:07 PM,1290.5,2003.4,76,17,5,0,0,2338,32,16,0.7,
23-02-18 10:12:08 PM,1290.5,2003.4,75,2,2,0,0,2205,41,16,0.7,
23-02-18 10:12:09 PM,1670.5,2003.4,81,47,12,0,0,1983,42,1,0.875,
23-02-18 10:12:10 PM,1645,2003.4,83,47,12,0,0,1983,42,16,0.875,
23-02-18 10:12:11 PM,1632.5,2003.4,83,46,12,0,0,1983,42,16,0.862,
23-02-18 10:12:12 PM,1632.5,2003.4,84,46,12,0,0,1983,42,1,0.862,
23-02-18 10:12:13 PM,1657.5,2003.4,84,47,12,0,0,1983,42,16,0.875,
23-02-18 10:12:14 PM,1556.5,2003.4,83,50,12,0,0,1983,42,2,0.812,
23-02-18 10:12:15 PM,1632.5,2003.4,84,47,11,0,0,1983,42,16,0.862,
23-02-18 10:12:16 PM,1544,2003.4,84,52,11,0,0,1983,42,16,0.812,
23-02-18 10:12:17 PM,1544,2003.4,84,51,11,0,0,1983,42,16,0.812,
23-02-18 10:12:18 PM,1607,2003.4,84,49,11,0,0,1983,42,16,0.843,
23-02-18 10:12:19 PM,1531,2003.4,84,53,11,0,0,1983,42,16,0.8,
23-02-18 10:12:20 PM,1455,2003.4,84,52,10,0,0,1983,42,2,0.731,
23-02-18 10:12:21 PM,1569,2003.4,84,51,12,0,0,1983,42,16,0.825,
23-02-18 10:12:22 PM,1607,2003.4,85,49,11,0,0,1983,42,16,0.843,
23-02-18 10:12:23 PM,1582,2003.4,84,57,12,0,0,1983,42,16,0.831,
23-02-18 10:12:24 PM,1442.5,2003.4,83,66,13,0,0,1983,42,2,0.762,
23-02-18 10:12:25 PM,1252.5,2003.4,84,72,15,0,0,2291,44,16,0.681,
23-02-18 10:12:26 PM,1544,2003.4,84,65,17,0,0,2291,44,16,0.812,
23-02-18 10:12:27 PM,1379.5,2003.4,83,75,18,0,0,2291,44,2,0.725,
23-02-18 10:12:28 PM,1480.5,2003.4,85,67,17,0,0,2291,44,16,0.781,
23-02-18 10:12:29 PM,1544,2003.4,84,64,14,0,0,2291,44,16,0.812,
23-02-18 10:12:30 PM,1392,2003.4,84,70,14,0,0,2291,44,2,0.731,
23-02-18 10:12:31 PM,1531,2003.4,85,66,15,0,0,2291,44,16,0.812,
23-02-18 10:12:32 PM,1493,2003.4,84,69,15,0,0,2291,44,2,0.781,
23-02-18 10:12:33 PM,1215,2003.4,83,76,14,0,0,2291,44,2,0.693,
23-02-18 10:12:34 PM,1341.5,2003.4,84,71,17,0,0,2291,44,2,0.731,
23-02-18 10:12:35 PM,1379.5,2003.4,84,69,19,0,0,2291,44,2,0.731,
23-02-18 10:12:36 PM,1506,2003.4,85,57,17,0,0,1942,45,16,0.793,
23-02-18 10:12:37 PM,1442.5,2003.4,83,69,19,0,0,1942,45,16,0.762,
23-02-18 10:12:38 PM,1354,2003.4,84,64,15,0,0,1942,45,2,0.7,
23-02-18 10:12:39 PM,1531,2003.4,84,67,18,0,0,1942,45,16,0.8,
23-02-18 10:12:40 PM,1303.5,2003.4,83,76,18,0,0,1942,49,16,0.7,
23-02-18 10:12:41 PM,1278,2003.4,84,61,15,0,0,1942,49,16,0.693,
23-02-18 10:12:42 PM,1556.5,2003.4,85,55,17,0,0,1942,49,16,0.825,
23-02-18 10:12:43 PM,1430,2003.4,84,65,17,0,0,1942,49,2,0.75,
23-02-18 10:12:44 PM,1430,2003.4,84,63,16,0,0,1942,49,16,0.75,
23-02-18 10:12:45 PM,1506,2003.4,84,51,12,0,0,1945,49,2,0.8,
23-02-18 10:12:46 PM,1493,2003.4,84,54,14,0,0,1950,52,2,0.781,
23-02-18 10:12:47 PM,1480.5,2003.4,84,59,18,0,0,1950,52,16,0.781,
23-02-18 10:12:48 PM,1442.5,2003.4,84,75,20,0,1,2218,58,16,0.762,
23-02-18 10:12:49 PM,1518.5,2003.4,82,21,9,0,0,2244,64,16,0.8,
23-02-18 10:12:50 PM,1518.5,2003.4,81,20,8,0,0,2247,65,16,0.8,
23-02-18 10:12:51 PM,1189.5,2003.4,79,10,4,0,0,2320,79,16,0.662,
23-02-18 10:12:52 PM,1189.5,2003.4,78,16,6,0,0,2339,97,16,0.662,
23-02-18 10:12:53 PM,1189.5,2003.4,78,19,6,0,1,2348,97,16,0.662,
23-02-18 10:12:54 PM,1063,2003.4,77,23,6,0,0,2370,97,16,0.625,
23-02-18 10:12:55 PM,1063,2003.4,77,23,6,0,0,2370,98,16,0.625,
23-02-18 10:12:56 PM,1063,2003.4,76,19,5,0,0,2370,98,16,0.625,
23-02-18 10:12:57 PM,1063,2003.4,76,31,7,0,0,2424,113,16,0.625,
23-02-18 10:12:58 PM,1063,2003.4,77,37,7,0,0,2496,116,16,0.625,
23-02-18 10:12:59 PM,1215,2003.4,77,25,6,0,1,2567,140,16,0.675,
23-02-18 10:13:00 PM,1290.5,2003.4,78,40,9,0,0,2576,143,16,0.7,
23-02-18 10:13:01 PM,1366.5,2003.4,79,38,9,0,0,2578,143,16,0.731,
23-02-18 10:13:02 PM,1442.5,2003.4,79,42,11,0,0,2660,143,16,0.762,
23-02-18 10:13:03 PM,1442.5,2003.4,80,40,11,0,0,2670,144,16,0.762,
23-02-18 10:13:04 PM,1442.5,2003.4,80,37,10,0,0,2674,144,16,0.762,
23-02-18 10:13:05 PM,1442.5,2003.4,80,35,10,0,0,2675,144,16,0.762,
23-02-18 10:13:06 PM,1480.5,2003.4,80,38,10,0,0,2630,107,16,0.781,
23-02-18 10:13:07 PM,1518.5,2003.4,81,38,10,0,0,2646,107,16,0.793,
23-02-18 10:13:08 PM,1518.5,2003.4,81,38,11,0,0,2655,111,16,0.793,
23-02-18 10:13:09 PM,1518.5,2003.4,81,38,10,0,0,2655,111,16,0.793,
23-02-18 10:13:10 PM,1518.5,2003.4,81,38,11,0,0,2655,111,16,0.793,
23-02-18 10:13:11 PM,1518.5,2003.4,82,38,11,0,0,2655,111,16,0.793,
23-02-18 10:13:12 PM,1518.5,2003.4,82,38,11,0,0,2655,111,16,0.793,
23-02-18 10:13:13 PM,1518.5,2003.4,81,27,9,0,0,2657,113,16,0.793,
23-02-18 10:13:14 PM,1518.5,2003.4,80,27,9,0,0,2657,113,16,0.793,
23-02-18 10:13:15 PM,1518.5,2003.4,80,32,8,0,0,2664,115,16,0.793,
23-02-18 10:13:16 PM,1556.5,2003.4,82,40,12,0,0,2664,115,16,0.812,
23-02-18 10:13:17 PM,1632.5,2003.4,83,43,12,0,0,2671,117,16,0.862,
23-02-18 10:13:18 PM,1632.5,2003.4,81,19,6,0,0,2671,117,16,0.862,
23-02-18 10:13:19 PM,1632.5,2003.4,81,20,6,0,0,2702,117,16,0.862,
23-02-18 10:13:20 PM,1632.5,2003.4,81,18,6,0,0,2910,139,16,0.862,
23-02-18 10:13:21 PM,1632.5,2003.4,81,19,6,0,0,2979,207,16,0.862,
23-02-18 10:13:22 PM,1632.5,2003.4,81,20,6,0,0,3048,268,16,0.862,
23-02-18 10:13:23 PM,1632.5,2003.4,81,20,6,0,0,3095,292,16,0.862,
23-02-18 10:13:24 PM,1632.5,2003.4,81,19,6,0,0,3150,336,16,0.862,
23-02-18 10:13:25 PM,1632.5,2003.4,81,19,6,0,0,3204,363,16,0.862,
23-02-18 10:13:26 PM,1632.5,2003.4,80,24,7,0,3,3256,259,16,0.862,
23-02-18 10:13:27 PM,1632.5,2003.4,80,20,6,0,0,3256,259,16,0.862,
23-02-18 10:13:28 PM,1632.5,2003.4,80,19,6,0,0,3257,260,16,0.862,
23-02-18 10:13:29 PM,1632.5,2003.4,80,7,3,0,0,3538,137,16,0.862,
23-02-18 10:13:30 PM,1632.5,2003.4,80,21,6,0,2,3641,212,16,0.862,
23-02-18 10:13:31 PM,1632.5,2003.4,80,19,6,0,0,3717,256,16,0.862,
23-02-18 10:13:32 PM,1632.5,2003.4,80,22,6,0,1,3749,276,16,0.862,
23-02-18 10:13:33 PM,1404.5,2003.4,81,49,21,0,1,3764,174,16,0.743,
23-02-18 10:13:34 PM,1354,2003.4,80,27,13,0,1,3763,170,16,0.725,
23-02-18 10:13:35 PM,1493,2003.4,80,67,30,0,2,3783,172,16,0.731,
23-02-18 10:13:36 PM,1278,2003.4,81,96,41,0,3,3783,172,16,0.693,
23-02-18 10:13:37 PM,1227.5,2003.4,82,95,44,0,3,3783,171,16,0.675,
23-02-18 10:13:38 PM,1303.5,2003.4,82,73,32,0,2,3783,172,16,0.7,
23-02-18 10:13:39 PM,1252.5,2003.4,82,80,35,0,2,3783,171,16,0.681,
23-02-18 10:13:40 PM,1278,2003.4,83,91,41,0,2,3783,172,16,0.681,
23-02-18 10:13:41 PM,1341.5,2003.4,82,83,40,0,2,3783,172,16,0.725,
23-02-18 10:13:42 PM,1252.5,2003.4,83,90,41,0,2,3783,172,16,0.681,
23-02-18 10:13:43 PM,1278,2003.4,83,92,43,0,2,3783,172,16,0.693,
23-02-18 10:13:44 PM,1328.5,2003.4,83,92,43,0,2,3783,172,1,0.693,
23-02-18 10:13:45 PM,1202,2003.4,83,90,40,0,2,3783,172,16,0.675,
23-02-18 10:13:46 PM,1227.5,2003.4,83,88,40,0,2,3783,172,16,0.681,
23-02-18 10:13:47 PM,1227.5,2003.4,83,87,39,0,2,3783,172,16,0.693,
23-02-18 10:13:48 PM,1303.5,2003.4,83,78,34,0,2,3806,172,16,0.7,
23-02-18 10:13:49 PM,1227.5,2003.4,83,82,34,0,2,3856,176,1,0.681,
23-02-18 10:13:50 PM,1252.5,2003.4,83,95,38,0,2,3906,181,16,0.681,
23-02-18 10:13:51 PM,1227.5,2003.4,83,95,35,0,2,3968,177,16,0.675,
23-02-18 10:13:52 PM,1202,2003.4,83,95,39,0,2,4039,184,16,0.675,
23-02-18 10:13:53 PM,1202,2003.4,83,96,38,0,2,4093,180,1,0.662,
23-02-18 10:13:54 PM,1202,2003.4,83,95,38,0,2,4134,181,1,0.662,
23-02-18 10:13:55 PM,1202,2003.4,84,95,37,0,2,4134,181,16,0.662,
23-02-18 10:13:56 PM,1202,2003.4,83,44,17,0,1,4151,184,16,0.693,
23-02-18 10:13:57 PM,1366.5,2003.4,80,23,7,0,1,4200,167,16,0.731,
23-02-18 10:13:58 PM,1506,2003.4,80,44,13,0,7,4199,167,16,0.793,
23-02-18 10:13:59 PM,1544,2003.4,80,42,14,0,6,4201,167,16,0.812,
23-02-18 10:14:00 PM,1544,2003.4,80,23,8,0,0,4208,167,16,0.812,
23-02-18 10:14:01 PM,1544,2003.4,80,23,8,0,0,4215,167,16,0.812,
23-02-18 10:14:02 PM,1050,2003.4,78,31,7,0,0,4222,167,16,0.625,
23-02-18 10:14:03 PM,1050,2003.4,77,35,8,0,0,4229,167,16,0.625,
23-02-18 10:14:04 PM,1050,2003.4,76,32,8,0,0,4235,167,16,0.625,
23-02-18 10:14:05 PM,1050,2003.4,76,29,7,0,0,4243,167,16,0.625,
23-02-18 10:14:06 PM,911,1901.2,76,35,8,0,0,4248,167,16,0.625,
23-02-18 10:14:07 PM,911,1901.2,76,34,8,0,0,4258,167,16,0.625,
23-02-18 10:14:08 PM,911,1901.2,75,29,7,0,0,4265,167,16,0.625,
23-02-18 10:14:09 PM,911,1901.2,75,24,7,0,0,4273,167,16,0.625,
23-02-18 10:14:10 PM,822.5,1499.8,74,31,9,0,0,4282,167,16,0.625,
23-02-18 10:14:11 PM,822.5,1499.8,74,30,8,0,0,4292,167,16,0.625,
23-02-18 10:14:12 PM,822.5,1499.8,74,32,8,0,0,4303,167,16,0.625,
23-02-18 10:14:13 PM,961.5,1901.2,73,27,6,0,0,4308,167,16,0.625,
23-02-18 10:14:14 PM,961.5,1901.2,74,29,7,0,0,4321,167,16,0.625,
23-02-18 10:14:15 PM,1037.5,2003.4,74,43,9,0,0,4359,167,16,0.625,
23-02-18 10:14:16 PM,1101,2003.4,74,41,9,0,0,4482,167,16,0.631,
23-02-18 10:14:17 PM,1101,2003.4,75,39,9,0,0,4312,167,16,0.631,
23-02-18 10:14:18 PM,1101,2003.4,74,37,9,0,0,4344,167,16,0.631,
23-02-18 10:14:19 PM,1101,2003.4,74,32,8,0,0,4465,167,16,0.631,
23-02-18 10:14:20 PM,1101,2003.4,74,25,7,0,0,4576,167,16,0.631,
23-02-18 10:14:21 PM,1101,2003.4,74,39,8,0,0,4359,167,16,0.631,
23-02-18 10:14:22 PM,1101,2003.4,74,36,8,0,0,4242,167,16,0.631,
23-02-18 10:14:23 PM,1101,2003.4,74,36,8,0,0,4283,167,16,0.631,
23-02-18 10:14:24 PM,1101,2003.4,74,34,8,0,0,4283,167,16,0.631,
23-02-18 10:14:25 PM,1101,2003.4,74,34,8,0,0,4283,167,16,0.631,
23-02-18 10:14:26 PM,1101,2003.4,74,35,8,0,0,4327,167,16,0.631,
23-02-18 10:14:27 PM,1101,2003.4,74,34,8,0,0,4327,167,16,0.631,
23-02-18 10:14:28 PM,1101,2003.4,74,36,8,0,0,4327,167,16,0.631,
23-02-18 10:14:29 PM,1101,2003.4,74,38,8,0,0,4372,167,16,0.631,
23-02-18 10:14:30 PM,1493,2003.4,78,60,10,0,0,4472,97,16,0.781,
23-02-18 10:14:31 PM,1430,2003.4,80,59,10,0,0,4472,98,16,0.75,
23-02-18 10:14:32 PM,1455,2003.4,79,29,8,0,0,4526,98,16,0.775,
23-02-18 10:14:33 PM,1455,2003.4,78,23,7,0,0,4526,98,16,0.775,
23-02-18 10:14:34 PM,1455,2003.4,77,26,7,0,0,4258,98,16,0.775,
23-02-18 10:14:35 PM,1455,2003.4,78,29,8,0,0,4262,98,16,0.775,
23-02-18 10:14:36 PM,1455,2003.4,78,27,8,0,0,4318,98,16,0.775,
23-02-18 10:14:37 PM,1455,2003.4,77,26,8,0,0,4318,98,16,0.775,
23-02-18 10:14:38 PM,1455,2003.4,77,26,8,0,0,4318,98,16,0.775,
23-02-18 10:14:39 PM,1455,2003.4,77,27,8,0,0,4318,98,16,0.775,
23-02-18 10:14:40 PM,1455,2003.4,77,28,8,0,0,4376,98,16,0.775,
23-02-18 10:14:41 PM,1455,2003.4,77,26,8,0,0,4502,100,16,0.775,
23-02-18 10:14:42 PM,1480.5,2003.4,80,57,10,0,0,4502,100,16,0.781,
23-02-18 10:14:43 PM,1531,2003.4,81,49,9,0,0,4502,100,16,0.8,
23-02-18 10:14:44 PM,1506,2003.4,81,56,12,0,0,4503,100,1,0.793,
23-02-18 10:14:45 PM,1430,2003.4,81,60,12,0,0,4503,100,16,0.75,
23-02-18 10:14:46 PM,1493,2003.4,81,61,13,0,0,4504,100,16,0.781,
23-02-18 10:14:47 PM,1417.5,2003.4,81,69,14,0,0,4530,102,16,0.75,
23-02-18 10:14:48 PM,1379.5,2003.4,81,67,14,0,0,4615,104,16,0.731,
23-02-18 10:14:49 PM,1493,2003.4,82,55,11,0,0,4616,104,16,0.781,
23-02-18 10:14:50 PM,1493,2003.4,82,59,11,0,0,4324,107,16,0.781,
23-02-18 10:14:51 PM,1518.5,2003.4,81,28,8,0,0,4334,116,16,0.793,
23-02-18 10:14:52 PM,1518.5,2003.4,80,28,8,0,0,4337,119,16,0.793,
23-02-18 10:14:53 PM,1518.5,2003.4,79,24,8,0,0,4337,119,16,0.793,
23-02-18 10:14:54 PM,1556.5,2003.4,81,53,11,0,0,4337,119,16,0.812,
23-02-18 10:14:55 PM,1582,2003.4,81,22,7,0,0,4337,119,16,0.831,
23-02-18 10:14:56 PM,1531,2003.4,81,58,12,0,0,4408,119,16,0.8,
23-02-18 10:14:57 PM,1493,2003.4,82,56,11,0,0,4409,119,16,0.781,
23-02-18 10:14:58 PM,1493,2003.4,82,58,11,0,0,4410,119,16,0.775,
